"user_id","created_at","text","source","display_text_width","location","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at"
"x1085900829335449602",2019-12-08 19:30:28,"// CAN WE ALL AGREE THAT : 
1. it’s not good to fake depression 
2. not everyone on the internet who claims to have depression is faking it","Twitter for iPhone",139,"",237,448,2,3253,795,2019-01-17 14:05:07
"x262378340",2019-12-08 19:30:26,"Yall might think im over the fact that I gave myself a depression haircut earlier this year but im NOT!! NO HAIRCUTS 2020 for me!!!","Twitter for iPhone",131,"Toronto",59,136,1,799,15726,2011-03-07 23:06:19
"x774332271276924928",2019-12-08 19:30:26,"@ElijahSchaffer The truth is that 75% of men watch porn on a routine basis. Men really need to wake up in this country. Porn and masturbation is a trap that leads to anxiety, depression, ED, and makes it difficult to form real romantic relationships. https://t.co/NBcjfzB9lc","Twitter for iPhone",234,"",36,228,1,2486,4303,2016-09-09 19:42:54
"x21416249",2019-12-08 19:30:22,"Guilty

https://t.co/g014PlYm2Z","Twitter for iPhone",31,"Vauxhall, London",1073,711,16,15868,14861,2009-02-20 17:42:56
"x2204326470",2019-12-08 19:30:20,"@CharaExpoUSA Just got there within 5 ppl. Depression.","Twitter for Android",40,"",125,405,0,2603,36202,2013-11-20 05:34:11
"x1023133390235688961",2019-12-08 19:30:18,"Depression as action 😔 https://t.co/B3tmQgx0J5","Twitter for Android",22,"Punjab, Pakistan",337,363,0,3100,8468,2018-07-28 09:09:43
"x2409264429",2019-12-08 19:30:17,"Physical activity and helping other people have always been key for managing my anxiety and depression, but I only recently realized it.","Twitter for iPhone",136,"",38,77,5,223,78,2014-03-14 04:41:55
"x46156846",2019-12-08 19:30:12,"It’s about to be 2020, the conversation and awareness gotta be more than depression is real. We know this. Go to therapy, process and digest feelings so you can work on them, check on your people, love and listen each other. On my momma, I am here. You are never alone.","Twitter for iPhone",269,"",582,563,3,18508,7938,2009-06-10 16:43:21
"x1196217523357847559",2019-12-08 19:29:58,"Wysa!
~
wysa is an app that helps you with your anxiety, depression and is a therapy app. reminder: the person your talking to isnt a person but a AI-bot. this bot helps you track your thoughts and behaviour. if you dont like this them this app is not for you","Twitter for Android",259,"",1,0,0,131,3,2019-11-18 00:04:25
"x1177845818184757248",2019-12-08 18:39:03,"@Don10Lio Diego is in incurable depression....Both Penaldo and his FC are finished 💥","Twitter for Android",74,"Antarctica",26,22,0,205,1285,2019-09-28 07:22:04
"x1177845818184757248",2019-12-08 19:29:58,"@J10Rax 🤣They are undergoing some deep depression shiit which can be cured only by Andorra, farroe islands by feeding him","Twitter for Android",113,"Antarctica",26,22,0,205,1285,2019-09-28 07:22:04
"x3405958624",2019-12-08 19:29:57,"Yea I was put here to lead the lost souls, exhale depression as the wind blows. These are the laws of living in vogue, we’re perfectly imperfect children. Rose from the dust all of us are on a mission, never gave a fuck, really came from rags to riches 🥺🥺","Twitter for iPhone",255,"",152,249,3,12072,13007,2015-08-06 17:17:09
"x878573475807371264",2019-12-08 19:29:57,"@uscallday1 Then get tf off twitter. How’s this helping your depression? You moaning at fans and players and usc helps you feel better? Go seek help if you need it. No need to constantly spread hate on ur TL. We get it no one liked the decision. All of us wanted him gone","Twitter for iPhone",259,"Southern Cali",6414,5476,15,9496,18898,2017-06-24 11:20:14
"x1179814208541773824",2019-12-08 19:29:39,"@worshipflickh @Phattpuss Same!! Anxiety and depression thick the past few days 😩","Twitter for iPhone",55,"",438,43,4,555,8,2019-10-03 17:43:29
"x1028387945621991424",2019-12-08 19:29:35,"Juice: Raps about depression and HEAVY drug abuse for years and gains weight (Watch the Bandit video with NBA Youngboy and tell me that isn’t a lean belly like Fredo had).

Y’all: 🙌🏻🙌🏼🙌🏽🙌🏾🙌🏿 

Juice: Dies from seizures (result of drug abuse)

Y’all: why does this keep happening","Twitter for iPhone",278,"United States",33,165,0,8644,1697,2018-08-11 21:09:27
"x235367530",2019-12-08 19:29:31,"People who suffer from bipolar depression walk around like eveything is all good &amp; their life is normal well it’s not and it’s ME","Twitter for iPhone",133,"",215,839,2,5925,586,2011-01-08 00:54:29
"x1202309136005783552",2019-12-08 19:29:31,"Depression doesn’t exist, you create it in your mind. You CHOOSE to feel it/think it , therefore you experience it. Wake up.","Twitter for iPhone",124,"",0,0,0,12,48,2019-12-04 19:30:26
"x1264120657",2019-12-08 19:29:28,"After a day full of depression I somehow got myself to the gym and after 2h of running I feel kinda relieved and balanced now.","Twitter for iPhone",126,"",103,153,4,7993,7915,2013-03-13 10:28:21
"x948642188543447040",2019-12-08 19:29:27,"Definitely gotta figure out a way to control this gift so it doesn’t drag me into a depression","Twitter for iPhone",94,"CA",7,24,0,382,511,2018-01-03 19:48:17
"x309445901",2019-12-08 19:29:26,"Trying to see something. Retweet if you’ve ever been made the villain because you have anxiety/depression.","Twitter for iPhone",106,"KC // Springfield",1214,644,0,40833,26189,2011-06-02 03:13:56
"x139203031",2019-12-08 19:29:20,"what do people who don't have depression or anxiety think about all day?","Twitter for iPhone",72,"",120,45,1,11061,34859,2010-05-01 22:00:16
"x939915100823216134",2019-12-07 20:14:03,"Thoughts of Depression!🚨🚨🚨
I’m a burden to you,
You will stop talking to me,
You will leave me,
You will get angry with me,
You will get bored of me,
You won’t like me,

Now take a moment to think about it! 

Kindness costs nothing 
Sprinkle it everywhere ❤️🙏🏻","Twitter for iPhone",260,"Midlands England ",5435,4023,22,161286,113837,2017-12-10 17:49:57
"x939915100823216134",2019-12-07 20:52:08,"Depression!
If the silence doesn’t kill you,
The way everyone assuming you are well will! Especially without even asking you,
Depression is not about having friends,
It’s about having friends that don’t care,
Please ask friends and neighbors how they are,
Kindness is free ❤️🙏🏻","Twitter for iPhone",277,"Midlands England ",5435,4023,22,161286,113837,2017-12-10 17:49:57
"x939915100823216134",2019-12-08 19:29:20,"7:things that mean a lot when you have depression 🚨
1:listen don’t fix anything
2:help with chores 
3:offer specific help 
4:be extra patient 
5:send dm to say you thinking of them 
6:don’t take it personal if don’t respond when you reach out 
7:remind them how strong they are","Twitter for iPhone",277,"Midlands England ",5435,4023,22,161286,113837,2017-12-10 17:49:57
"x939915100823216134",2019-12-08 19:16:37,"Depression !
As you take your next breath ,
Someone else is taking there last,
Depression kills good people,
It's not attention seeking its a real illness,
It's something we need to keep talking about ,
And sharing with others,
Men suffer just as much as women ❤️🙏🏻","Twitter for iPhone",265,"Midlands England ",5435,4023,22,161286,113837,2017-12-10 17:49:57
"x939915100823216134",2019-12-07 20:16:06,"Depression isn’t always suicide notes and pills ,
Sometimes it’s fake smiles and laughter,
Depression isn’t always easy to see, 
Be kind always,
And you always can,
❤️🙏🏻","Twitter for iPhone",169,"Midlands England ",5435,4023,22,161286,113837,2017-12-10 17:49:57
"x939915100823216134",2019-12-08 19:27:08,"common symptoms of depression

1:feelings of helplessness and hopelessness
2:loss of interest in daily activity’s
3:appetite or weight changes
4:sleep changes
5:anger or irritability
6:loss of energy
7:self loathing
8:reckless behaviour
9:concentration problems
10:aches and pains","Twitter for iPhone",280,"Midlands England ",5435,4023,22,161286,113837,2017-12-10 17:49:57
"x1066436045443522560",2019-12-08 19:28:58,"I'ma forever carry this heavy heart dawg but I love all my niggas who love me and I pray I go before any of you because bruh 🙁 I'm over being sad like this fr. Depression fr.","Twitter for Android",174,"mile 🗻 high city, CO",11,4,0,1240,235,2018-11-24 20:59:01
"x1071794852227108864",2019-12-08 19:28:56,"Are Two Handfuls of Cashews Equivalent to a Dose of Prozac for Depression? https://t.co/m6rfJ6i4VT","Twitter for iPhone",98,"Saudi Arabia/ London",21,382,0,221,1413,2018-12-09 15:53:00
"x1025124503242895360",2019-12-08 19:28:51,"Light..
Camera..
👇
Depression.. 😪","Twitter for Android",33,"Peshawar, Pakistan",9085,4468,0,8001,40820,2018-08-02 21:01:42
"x602709929",2019-12-08 19:28:51,"@Smoochie_Vi @BasaniMasinge Depression affects everyone differently. I actually applaud those who come to social media, because only if they speak out can we try to help.","Twitter for iPhone",142,"Sandton, South Africa",1008,547,22,1653,740,2012-06-08 12:18:06
"x20888056",2019-12-08 19:28:40,"The post concert depression is REAL.","Twitter for iPhone",36,"¯\_(ツ)_/¯",139,400,13,20182,7772,2009-02-15 02:31:19
"x840673123146072065",2019-12-08 19:28:37,"*Standing on bench. Shia LaBeouf pose.* I HAVE DEPRESSION","Cheap Bots, Done Quick!",57,"Josuke's Bed",3,2,0,28541,1,2017-03-11 21:17:46
"x840673123146072065",2019-12-08 05:47:25,"*Standing on bench. Shia LaBeouf pose.* I HAVE DEPRESSION","Cheap Bots, Done Quick!",57,"Josuke's Bed",3,2,0,28541,1,2017-03-11 21:17:46
"x822377592409833472",2019-12-08 19:28:37,"@LASportsGod If you don't like it unfollow. Its simple. I'm just tweeting my feelings because I felt like I have been helping Helton get top recruits to USC by telling them they can be great here. That turned out to he dead wrong and its eating at my depression.","Twitter for Android",249,"So Cal.",1733,861,13,64733,126665,2017-01-20 09:37:51
"x4395422541",2019-12-08 19:28:34,"My life outside of twitter is full of pretense. I have to be a good daughter and a sister to my sibs. I've been abused physically, emotionally &amp; menatally by my ex.. been emotionally blackmailed with my own friends. 

Diagnosed with Depression &amp; PTSD, attempted to end myself 4x!","Twitter for Android",287,"",227,77,11,10722,8547,2015-12-06 16:04:47
"x1016002952736075776",2019-12-08 19:28:32,"RIP juice wrld I love you thank you for helping me with my depression. It’ll never be the same.. 🤟🏼","Twitter for iPhone",99,"Fort Worth, TX",104,91,0,3986,8298,2018-07-08 16:55:55
"x33198047",2019-12-08 19:28:24,"Some people have seasonal allergies, others have seasonal depression https://t.co/FUBfxEb0Na","Twitter for iPhone",68,"Kentucky, USA",451,994,6,7550,28188,2009-04-19 13:25:07
"x1135026251301892096",2019-12-08 19:28:16,"stop having depression idiots just get a girlfriend to kiss your penis","Twitter for iPhone",70,"",10,83,0,196,1039,2019-06-02 03:32:00
"x1107238856284348416",2019-12-08 19:28:03,"@TeamSidharthFC @sidharth_shukla And we also can see in the episode that sidd doesn't laugh between asim and caller conversation I checked it twice......it's kind of depression that comes from asim","Twitter for Android",164,"kolkata, west bengal, India",6,62,0,44,485,2019-03-17 11:14:49
"x1180186359698509824",2019-12-08 19:27:56,"going to die now
someone said i was lying about my depression and saying i lied about my age honestly none of you fucking cared..
also im a minor you sick fuck..
fuck off im not going to breathe anymore.. fuck off.","Twitter Web App",214,"wholesome wonderland",367,1774,4,130,1088,2019-10-04 18:22:15
"x1051639190",2019-12-08 19:27:51,"my depression hit me bad rn and i feel like i wouldn’t give af if i died rn","Twitter for iPhone",75,"",431,131,7,14180,50215,2013-01-01 02:23:52
"x3875603596",2019-12-08 19:27:44,"@steviebxndz Depression is real and we’ve all been there..","Twitter for iPhone",45,"LA ✈️ Vegas ✈️AZ",1228,1000,16,50914,25660,2015-10-05 23:54:29
"x47485906",2019-12-08 19:27:43,"@Chris_fourShort That time I was feeling at my lowest and you drove 3-4hrs to be there for me for the weekend. You helped me work through my depression. https://t.co/YcPz8PSOAB","Twitter for iPhone",135,"Dallas, Texas",282,356,7,5474,3692,2009-06-16 00:04:29
"x150610125",2019-12-08 19:27:35,"Anxiety, Depression and negativity are just like LIC policy
Har pal aapke sath.","Twitter for Android",79,"भोपाल, भारत",4043,667,19,108970,54903,2010-06-01 10:53:24
"x1148632833877073923",2019-12-08 14:57:03,"I'm going offline for a while. I feel like i'm about to just let my depression out on others if i dont.","Twitter for Android",103,"searching for a gf on the moon",177,90,4,3843,13727,2019-07-09 16:39:42
"x1148632833877073923",2019-12-08 19:27:31,"I just wanted to get this out,
If you struggle with mental health (especially depression) the best thing you can do is talk to people. Friends you trust or family. There is gonna be someone that you can talk to. It helps a lot more than you would believe. I can confirm that.","Twitter for Android",275,"searching for a gf on the moon",177,90,4,3843,13727,2019-07-09 16:39:42
"x1159902486016090114",2019-12-08 19:27:30,"@SoManySusans @PsychToday @herzoghal I feel the same way so no more pets it can be stressful and high maintenance I find nature walks far more effective for combating stress, Depression without the effort of Pets !","Twitter Web App",177,"Central Tablelands NSW",32,233,1,467,2873,2019-08-09 19:01:17
"x1159902486016090114",2019-12-08 19:20:12,"@PsychToday @herzoghal Perhaps Pet ownership offers a temporary relieve from Depression but so does walking etc , a lot of responsibility owning a pet which could trigger anxiety for some people?","Twitter Web App",172,"Central Tablelands NSW",32,233,1,467,2873,2019-08-09 19:01:17
